date_utc,residence,badge,logements,erreur
2026-07-09 03:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 03:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 03:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 03:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 03:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 03:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 03:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 03:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 03:31,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 03:31,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 04:06,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 04:06,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 04:06,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 04:06,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 04:06,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 04:06,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 04:06,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 04:06,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 04:06,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 04:06,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 04:10,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 04:10,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 04:10,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 04:10,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 04:10,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 04:10,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 04:10,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 04:10,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 04:10,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 04:10,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 04:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 04:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 04:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 04:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 04:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 04:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 04:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 04:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 04:31,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 04:31,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 05:11,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 05:11,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 05:11,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 05:11,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 05:11,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 05:11,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 05:11,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 05:11,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 05:11,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 05:11,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 05:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 05:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 05:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 05:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 05:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 05:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 05:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 05:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 05:31,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 05:31,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 06:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 06:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 06:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 06:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 06:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 06:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 06:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 06:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 06:01,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 06:01,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 06:36,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 06:36,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 06:36,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 06:36,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 06:36,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 06:36,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 06:36,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 06:36,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 06:36,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 06:36,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 07:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 07:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 07:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 07:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 07:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 07:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 07:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 07:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 07:01,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 07:01,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 07:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 07:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 07:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 07:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 07:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 07:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 07:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 07:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 07:31,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 07:31,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 07:56,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 07:56,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 07:56,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 07:56,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 07:56,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 07:56,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 07:56,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 07:56,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 07:56,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 07:56,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 08:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 08:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 08:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 08:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 08:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 08:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 08:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 08:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 08:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 08:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 08:34,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 08:34,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 08:34,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 08:34,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 08:34,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 08:34,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 08:34,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 08:34,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 08:34,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 08:34,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 09:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 09:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 09:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 09:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 09:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 09:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 09:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 09:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 09:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 09:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 09:36,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 09:36,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 09:36,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 09:36,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 09:36,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 09:36,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 09:36,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 09:36,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 09:36,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 09:36,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 10:06,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 10:06,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 10:06,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 10:06,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 10:06,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 10:06,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 10:06,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 10:06,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 10:06,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 10:06,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 10:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 10:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 10:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 10:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 10:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 10:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 10:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 10:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 10:31,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 10:31,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 11:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 11:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 11:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 11:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 11:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 11:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 11:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 11:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 11:01,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 11:01,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 11:16,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 11:16,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 11:16,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 11:16,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 11:16,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 11:16,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 11:16,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 11:16,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 11:16,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 11:16,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 11:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 11:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 11:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 11:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 11:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 11:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 11:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 11:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 11:31,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 11:31,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 12:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 12:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 12:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 12:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 12:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 12:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 12:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 12:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 12:01,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 12:01,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 13:30,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 13:30,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 13:30,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 13:30,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 13:30,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 13:30,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 13:30,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 13:30,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 13:30,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 13:30,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 14:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 14:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 14:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 14:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 14:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 14:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 14:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 14:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 14:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 14:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 14:30,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 14:30,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 14:30,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 14:30,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 14:30,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 14:30,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 14:30,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 14:30,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 14:30,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 14:30,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 15:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 15:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 15:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 15:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 15:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 15:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 15:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 15:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 15:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 15:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 15:30,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 15:30,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 15:30,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 15:30,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 15:30,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 15:30,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 15:30,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 15:30,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 15:30,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 15:30,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 15:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 15:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 15:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 15:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 15:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 15:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 15:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 15:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 15:31,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 15:31,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 15:53,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 15:53,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 15:53,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 15:53,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 15:53,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 15:53,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 15:53,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 15:53,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 15:53,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 15:53,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
